ITEM_NAME,ITEM_SEQ,ITEM_IMAGE,SHAPE,COLOR,PRINT_FRONT,PRINT_BACK
이텍스올메사탄정20밀리그램(올메사르탄메독소밀),201100898,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426538213500020,0,0,272,621
이텍스올메사탄플러스정20/12.5밀리그램,201307936,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426729915800069,0,3,272,13075
뉴빅스정(클로피도그렐황산염),201306332,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152458447371900078,0,2,309,552
레드코프에프연질캡슐,201300037,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426658237900027,2,2,5841,322
이브큐레이디연질캡슐,201300116,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426658237900069,2,2,5842,322
에이스린장용정(아스피린),201307928,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426729915800111,0,0,239,322
엔테론정50밀리그램(포도씨건조엑스),200302297,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6DR4,0,3,5843,322
토피론정50밀리그램(토피라메이트),200706103,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427256788200005,0,3,696,1273
뮤프리손정(에페리손염산염),201307947,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426729915800102,0,0,5844,322
스토힐정10밀리그램(라푸티딘),201307577,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426720602800016,0,3,2021,1031
카르디날정25mg(카르베딜롤),200402880,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428078002600124,0,0,1244,6342
클록펜정,200301966,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MdYV-PxYDm,1,0,1244,7027
페니멘틴정375밀리그램[아목시실린수화물·묽은클라불란산칼륨(2:1)],201307449,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426713789400145,2,0,1018,4123
우루큐백클래식정,201307682,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426720602900081,1,1,5845,927
네시나정6.25밀리그램(알로글립틴벤조산염),201307581,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NTZGY1z3RT,2,2,5846,46
네시나정25밀리그램(알로글립틴벤조산염),201307580,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nlfqs_yAF9,2,3,5847,46
네시나정12.5밀리그램(알로글립틴벤조산염),201307579,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nlfqs_yAFV,2,3,5848,46
바이크라정625mg(아목시실린·클라불란산칼륨),201307261,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426712262700032,2,0,3772,4750
테트로닌정(리오티로닌나트륨),200301120,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428033089000120,0,0,513,560
올모스정40밀리그램(올메사탄메독소밀)(수출용),201100613,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426533551600026,2,0,17,4308
올모스정10밀리그램(올메사탄메독소밀)(수출용),201100611,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426533551600015,0,0,17,329
올모스정20밀리그램(올메사탄메독소밀)(수출용),201100612,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426533551600021,0,0,17,621
그랑파제에스정(수출용),201307819,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426725907400099,1,4,17,1408
올모스플러스정20/12.5밀리그램(수출용),201100610,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426533551600009,0,3,17,13612
하원에날라프릴정,199202334,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427598430600163,0,2,5849,46
스키다제정(스트렙토키나제·스트렙토도르나제),201308195,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426736741800030,0,3,1154,46
알마탄정,200101769,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427743488900144,0,0,339,184
동화산사멜연질캅셀,199900723,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661645879900071,2,4,93,322
록프로정(록소프로펜나트륨수화물),200600821,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300013,0,0,5850,322
뉴로카바캡슐100밀리그램(가바펜틴),200501569,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151335254022000034,1,0,5851,322
아멘틴정(메만틴염산염),200600463,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303000056,6,0,5852,46
보라졸캡슐(이트라코나졸)(수출용),200501140,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577162254600017,1,6,5853,322
휴텍스플루코나졸캡슐50밀리그람(플루코나졸),200500094,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300037,1,5,5854,322
바이비어정250밀리그램(팜시클로비르),200501327,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MyJO_nS_6-,0,0,5816,13613
하이디핀정(펠로디핀),200403291,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300055,0,2,5855,322
케이살탄정(로사르탄칼륨),200600497,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661651930900049,2,0,619,1273
팜피스정(팜시클로비르),200502029,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NiR8VkRz0m,0,0,5537,5816
로자코정(로자탄칼륨),200500317,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300064,2,3,5856,1273
세자르정50밀리그람(로사르탄칼륨)(수출명:Cezaar Tab. 50mg),200512244,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NX0PYltLgw,2,0,5857,778
로자틴정(로사르탄칼륨),200501750,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300070,2,0,499,9560
대웅팜시클로비르정250밀리그램(팜시클로비르),200400482,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MnfO1MVzKh,0,0,118,2491
로더스정50밀리그램(로사르탄칼륨),200500483,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300079,2,0,692,9560
로이자정50밀리그램(로사르탄칼륨),200502507,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333342488200004,2,0,5858,708
로카탄정(로사르탄칼륨),200502633,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300088,2,0,671,6256
"진세프정(세푸록심악세틸)(수출명:진세프틸정,제프렉소민정)",200512291,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300094,1,0,5859,322
자니핀정10밀리그람(염산레르카르디핀)(수출용),200503300,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300097,0,3,46,7269
자르디핀정10mg(레르카니디핀염산염),200502470,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777813767300176,0,3,5860,46
레핀정(레르카니디핀염산염)(수출명 : RY-LPIN),200500221,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800423654200067,0,3,1208,46
레니카르정10밀리그람(염산레르카니디핀)(수출용),200501956,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599025952100070,0,3,46,1186
건일클로피도그렐정(클로피도그렐황산염),200500494,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300109,0,2,1602,2898
맥스그렐정(클로피도그렐황산수소염),200500965,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300112,0,3,5861,922
대원클로피도그렐정(클로피도그렐황산염),200501593,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mswx22D9sn,0,2,552,2015
클로아트정(클로피도그렐황산염),200608038,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F68_d,0,2,118,552
비알살탄정50밀리그램(로사르탄칼륨),200807881,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400005,2,0,1198,9560
라시도필캡슐,200611395,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MqVySVqRfG,1,3,5812,322
스토가정10밀리그램(라푸티딘),200607849,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MrFeLzYHjR,0,0,5862,322
모나스타정1밀리그램(피나스테리드),200600052,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400026,3,2,5863,12883
포사아론정70밀리그람(알렌드론산나트륨),200512323,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400032,2,0,1185,13614
비타제트정,200402870,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400037,1,3,5864,13615
로랑캡슐10밀리그램(플루옥세틴염산염),200700022,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcpKxHeuRM,1,4,5865,322
애니세프캡슐100밀리그램(세프디니르),200607731,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400045,1,3,5866,322
가바페닌정800밀리그람(가바펜틴),200502192,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400048,2,0,5867,322
바미필정(바미필린염산염),200608469,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597936794100040,0,0,5868,2668
레인보우정(레보드로프로피진),200612728,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v44J,0,3,778,317
에이프로젠글리메피리드정(수출명: Glim Tablet),200400276,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MoqTSVEGw0,6,4,5869,10118
레보트로정(레보드로프로피진),200608159,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400069,0,0,165,279
아미트람정,200705590,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400072,1,3,5870,922
코스세트세미정,200705589,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400075,1,3,5871,922
보령파록세틴서방정12.5mg(파록세틴염산염수화물),200705399,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032131355600076,0,3,5872,322
세다코프캡슐,200710948,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400078,1,5,5873,322
카베날정12.5밀리그램(카르베딜롤),200701226,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900067,0,3,781,4647
파존정15밀리그램(피오글리타존염산염),200702710,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400084,0,0,5874,322
에이프로젠플루코나졸캡슐,200411018,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MucEwTxVcW,1,5,5875,322
팜크로바정750밀리그램(팜시클로비르),200600435,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152285640712500160,2,0,5876,2
나시트릴노즈캡슐,200103022,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151585426983100002,1,2,5877,322
슬라임캡슐,200202353,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151585426983100086,1,5,5878,322
피드로정(레보드로프로피진),200701876,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400099,0,0,5879,322
키로민연질캡슐120밀리그람(은행엽엑스),200401151,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809049909500010,2,4,381,322
헤모포스정,200606537,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F66J3,1,2,3784,1389
판부론정,200612115,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F697s,1,0,5880,322
라베라톤정20밀리그램(라베프라졸나트륨),200702543,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F69_R,0,3,500,232
라베스타정10mg(라베프라졸나트륨),200610961,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428282917500118,0,3,5881,322
라베스타정20mg(라베프라졸나트륨),200703181,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428282917500121,0,3,5882,322
라베드정(라베프라졸나트륨),200610958,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428282917500124,0,3,5883,322
파리아졸정10밀리그램(라베프라졸나트륨),200610993,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428282917500137,0,3,5884,322
파리아졸정20밀리그람(라베프라졸나트륨),200703183,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428282917500143,0,3,5885,322
라베리트정10밀리그램(라베프라졸나트륨),200611119,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425800036,0,3,279,329
라베리트정20밀리그램(라베프라졸나트륨),200702690,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Of5,0,3,392,322
베라졸정(라베프라졸나트륨),200610952,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800440581800112,0,3,5886,322
베라졸정20밀리그램(라베프라졸나트륨),200703184,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428282917500161,0,3,5887,322
라비에트정20밀리그램(라베프라졸나트륨),200708376,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428282917500179,0,3,5390,322
피피라졸정10밀리그램(라베프라졸나트륨),200611324,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428282917500185,0,3,3837,329
피피라졸정20밀리그램(라베프라졸나트륨),200611325,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428282917500188,0,3,3837,621
씨콜드정,200500552,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000006,2,6,4173,322
라베론정(라베프라졸나트륨),200611352,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000009,0,3,5888,322
라베론정20밀리그램(라베프라졸나트륨),200703182,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000012,0,3,5889,322
네오베트정20mg(라베프라졸나트륨),200607667,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800427696000073,0,3,1138,322
리마진에프정,200502151,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000036,0,2,322,13616
씨콜드노즈정,200500553,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000042,2,5,5890,322
씨콜드코프정,200500554,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000045,0,4,4173,322
콜-노즈퍼펙트정,200200665,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000048,1,3,334,322
코리텍정,200500805,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000058,1,3,3950,322
알루실산정,200500102,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000064,1,3,1309,322
허브렉신캡슐(은교산건조엑스),200502456,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000067,1,2,90,322
하벤허브에스캡슐,200501896,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000070,1,3,5891,322
일양바이오탈리플정(탈니플루메이트),201307374,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426712262700136,0,3,4362,1183
알로펜정(록소프로펜나트륨수화물),201307082,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426707491600030,0,2,5892,322
글로게이트정(알마게이트),201307834,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NUBfpZPSFE,0,0,179,6151
가베린연질캡슐,200501551,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723228746300083,2,1,5893,322
후루가캡슐(플루코나졸),201307790,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426725907400039,1,5,5894,322
레써니정(레보설피리드),201307338,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426712262700098,0,0,324,234
신신아렉스정,201307922,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674141231500026,1,0,5895,1799
피나젠정5밀리그램(피나스테리드),201207332,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426628044100175,0,6,5896,322
나우스카정(피나스테리드),201307916,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151922765025100099,6,6,5897,322
에리스정(에페리손염산염),201306044,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426683772100095,0,0,5898,322
그리드정(글리메피리드),201307112,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426709444700028,6,4,5899,46
이프라이드정(이토프리드염산염),201306402,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829657920500064,0,0,1220,347
리보틴정150밀리그램(라니티딘염산염),199602150,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427713138200018,0,0,5900,322
넬슨시메티딘정200밀리그램(시메티딘),199501738,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427558691400019,0,4,2504,322
뉴티닙필름코팅정200밀리그램(이매티닙메실산염),201307119,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426709444700088,1,3,781,6104
뉴티닙필름코팅정100밀리그램(이매티닙메실산염),201306902,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426697439100188,0,3,781,337
뉴티닙필름코팅정400밀리그램(이매티닙메실산염),201306980,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426704388700162,2,3,781,1623
파로틴정20mg(아토르바스타틴칼슘),201307466,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426713789400177,2,0,1126,3958
프리야정50밀리그램(실데나필시트르산염),201307881,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426725907400155,9,6,922,1273
모사피큐정5mg(모사프리드시트르산염수화물),201307885,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCLDMvf2eR,1,0,3926,46
이텍스발사르탄정80mg,201307904,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426729915800003,0,2,411,5720
자카비정15밀리그램(룩소리티닙인산염),201301664,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA6i9,2,0,4812,206
자카비정20밀리그램(룩소리티닙인산염),201301663,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA6gz,1,0,881,206
자카비정5밀리그램(룩소리티닙인산염),201301665,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA6hZ,0,0,4367,206
오코돈서방정10밀리그램(옥시코돈염산염),201307450,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426713789400157,0,0,5132,329
오코돈서방정20밀리그램(옥시코돈염산염),201307451,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426713789400166,0,2,5132,621
삼아클로피도그렐정(클로피도그렐황산염),200500781,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300121,0,2,523,1602
플래리스정(클로피도그렐황산염),200501568,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150160207877600019,0,2,14,552
큐오렐정(클로피도그렐황산수소염),200501380,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152035087393900051,0,2,3,12561
일양클로피도그렐정75밀리그램(클로피도그렐황산염),200501208,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800419473500183,0,3,552,1021
코빅스정75밀리그램(클로피도그렐황산염),200500585,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428195302300133,0,2,1602,1168
